time,missile_x,missile_y,missile_z,drone_x,drone_y,drone_z,bomb_x,bomb_y,bomb_z,cloud_x,cloud_y,cloud_z,is_shielded,shield_distance,projection_u
13.06,16101.444288757262,0.0,1610.1444288757264,16232.8,0.0,1800.0,16232.8,0.0,1145.19536,17188.0,0.0,1712.616,False,1091.3769910177184,-0.06743355139008211
13.07,16098.459177186633,0.0,1609.8459177186633,16231.6,0.0,1800.0,16231.6,0.0,1144.06199,17188.0,0.0,1712.586,False,1094.374126651396,-0.06763126725560724
13.08,16095.474065616003,0.0,1609.5474065616004,16230.4,0.0,1800.0,16230.4,0.0,1142.9276399999999,17188.0,0.0,1712.556,False,1097.3712624375505,-0.06782905643587962
13.09,16092.488954045373,0.0,1609.2488954045373,16229.2,0.0,1800.0,16229.2,0.0,1141.7923099999998,17188.0,0.0,1712.526,False,1100.3683983749363,-0.06802691897167919
13.1,16089.503842474744,0.0,1608.9503842474744,16228.0,0.0,1800.0,16228.0,0.0,1140.656,17188.0,0.0,1712.496,False,1103.3655344623207,-0.06822485490381607
13.11,16086.518730904114,0.0,1608.6518730904113,16226.8,0.0,1800.0,16226.8,0.0,1139.51871,17188.0,0.0,1712.4660000000001,False,1106.3626706984849,-0.06842286427313077
13.120000000000001,16083.533619333484,0.0,1608.3533619333484,16225.6,0.0,1800.0,16225.6,0.0,1138.38044,17188.0,0.0,1712.4360000000001,False,1109.359807082223,-0.068620947120494
13.13,16080.548507762853,0.0,1608.0548507762853,16224.4,0.0,1800.0,16224.4,0.0,1137.2411899999997,17188.0,0.0,1712.4060000000002,False,1112.3569436123435,-0.06881910348680702
13.14,16077.563396192223,0.0,1607.7563396192222,16223.2,0.0,1800.0,16223.2,0.0,1136.1009599999998,17188.0,0.0,1712.3760000000002,False,1115.3540802876632,-0.06901733341300095
13.15,16074.578284621593,0.0,1607.4578284621593,16222.0,0.0,1800.0,16222.0,0.0,1134.95975,17188.0,0.0,1712.346,False,1118.3512171070165,-0.06921563694003778
13.16,16071.593173050964,0.0,1607.1593173050965,16220.8,0.0,1800.0,16220.8,0.0,1133.81756,17188.0,0.0,1712.316,False,1121.3483540692482,-0.06941401410890974
13.17,16068.608061480334,0.0,1606.8608061480334,16219.6,0.0,1800.0,16219.6,0.0,1132.6743900000001,17188.0,0.0,1712.286,False,1124.345491173216,-0.06961246496063951
13.18,16065.622949909704,0.0,1606.5622949909703,16218.4,0.0,1800.0,16218.4,0.0,1131.53024,17188.0,0.0,1712.256,False,1127.3426284177892,-0.06981098953628023
13.19,16062.637838339073,0.0,1606.2637838339074,16217.2,0.0,1800.0,16217.2,0.0,1130.3851100000002,17188.0,0.0,1712.226,False,1130.3397658018514,-0.07000958787691566
13.200000000000001,16059.652726768443,0.0,1605.9652726768443,16216.0,0.0,1800.0,16216.0,0.0,1129.239,17188.0,0.0,1712.1960000000001,False,1133.3369033242923,-0.07020826002365978
13.21,16056.667615197814,0.0,1605.6667615197814,16214.8,0.0,1800.0,16214.8,0.0,1128.0919099999999,17188.0,0.0,1712.1660000000002,False,1136.3340409840184,-0.0704070060176574
13.22,16053.682503627184,0.0,1605.3682503627183,16213.6,0.0,1800.0,16213.6,0.0,1126.94384,17188.0,0.0,1712.1360000000002,False,1139.3311787799466,-0.07060582590008384
13.23,16050.697392056554,0.0,1605.0697392056554,16212.4,0.0,1800.0,16212.4,0.0,1125.79479,17188.0,0.0,1712.106,False,1142.3283167110048,-0.07080471971214501
13.24,16047.712280485925,0.0,1604.7712280485923,16211.2,0.0,1800.0,16211.2,0.0,1124.64476,17188.0,0.0,1712.076,False,1145.3254547761323,-0.0710036874950775
13.25,16044.727168915295,0.0,1604.4727168915294,16210.0,0.0,1800.0,16210.0,0.0,1123.49375,17188.0,0.0,1712.046,False,1148.3225929742791,-0.07120272929014855
13.26,16041.742057344663,0.0,1604.1742057344663,16208.8,0.0,1800.0,16208.8,0.0,1122.34176,17188.0,0.0,1712.016,False,1151.3197313044082,-0.0714018451386562
13.27,16038.756945774034,0.0,1603.8756945774035,16207.6,0.0,1800.0,16207.6,0.0,1121.1887900000002,17188.0,0.0,1711.986,False,1154.3168697654878,-0.07160103508192887
13.280000000000001,16035.771834203404,0.0,1603.5771834203404,16206.4,0.0,1800.0,16206.4,0.0,1120.0348399999998,17188.0,0.0,1711.9560000000001,False,1157.3140083565027,-0.0718002991613261
13.290000000000001,16032.786722632774,0.0,1603.2786722632773,16205.2,0.0,1800.0,16205.2,0.0,1118.8799099999999,17188.0,0.0,1711.9260000000002,False,1160.3111470764459,-0.07199963741823807
13.3,16029.801611062143,0.0,1602.9801611062144,16204.0,0.0,1800.0,16204.0,0.0,1117.724,17188.0,0.0,1711.8960000000002,False,1163.3082859243223,-0.07219904989408592
13.31,16026.816499491513,0.0,1602.6816499491515,16202.8,0.0,1800.0,16202.8,0.0,1116.56711,17188.0,0.0,1711.866,False,1166.3054248991425,-0.07239853663032124
13.32,16023.831387920884,0.0,1602.3831387920884,16201.6,0.0,1800.0,16201.6,0.0,1115.40924,17188.0,0.0,1711.836,False,1169.3025639999319,-0.07259809766842691
13.33,16020.846276350254,0.0,1602.0846276350253,16200.4,0.0,1800.0,16200.4,0.0,1114.25039,17188.0,0.0,1711.806,False,1172.2997032257244,-0.0727977330499165
13.34,16017.861164779624,0.0,1601.7861164779624,16199.2,0.0,1800.0,16199.2,0.0,1113.09056,17188.0,0.0,1711.776,False,1175.2968425755637,-0.07299744281633459
13.35,16014.876053208995,0.0,1601.4876053208995,16198.0,0.0,1800.0,16198.0,0.0,1111.92975,17188.0,0.0,1711.746,False,1178.293982048503,-0.07319722700925667
13.36,16011.890941638365,0.0,1601.1890941638364,16196.8,0.0,1800.0,16196.8,0.0,1110.7679600000001,17188.0,0.0,1711.7160000000001,False,1181.2911216436057,-0.07339708567028917
13.370000000000001,16008.905830067733,0.0,1600.8905830067733,16195.6,0.0,1800.0,16195.6,0.0,1109.6051899999998,17188.0,0.0,1711.6860000000001,False,1184.288261359946,-0.0735970188410698
13.38,16005.920718497104,0.0,1600.5920718497105,16194.4,0.0,1800.0,16194.4,0.0,1108.4414399999998,17188.0,0.0,1711.6560000000002,False,1187.285401196602,-0.07379702656326678
13.39,16002.935606926474,0.0,1600.2935606926474,16193.2,0.0,1800.0,16193.2,0.0,1107.2767099999999,17188.0,0.0,1711.6260000000002,False,1190.2825411526667,-0.07399710887857987
13.4,15999.950495355844,0.0,1599.9950495355845,16192.0,0.0,1800.0,16192.0,0.0,1106.1109999999999,17188.0,0.0,1711.596,False,1193.2796812272404,-0.07419726582873978
13.41,15996.965383785215,0.0,1599.6965383785214,16190.8,0.0,1800.0,16190.8,0.0,1104.9443099999999,17188.0,0.0,1711.566,False,1196.2768214194323,-0.07439749745550833
13.42,15993.980272214585,0.0,1599.3980272214585,16189.6,0.0,1800.0,16189.6,0.0,1103.77664,17188.0,0.0,1711.536,False,1199.2739617283605,-0.07459780380067853
13.43,15990.995160643954,0.0,1599.0995160643954,16188.4,0.0,1800.0,16188.4,0.0,1102.60799,17188.0,0.0,1711.506,False,1202.271102153154,-0.0747981849060747
13.44,15988.010049073324,0.0,1598.8010049073325,16187.2,0.0,1800.0,16187.2,0.0,1101.43836,17188.0,0.0,1711.476,False,1205.2682426929446,-0.07499864081355197
13.450000000000001,15985.024937502694,0.0,1598.5024937502694,16186.0,0.0,1800.0,16186.0,0.0,1100.2677499999998,17188.0,0.0,1711.4460000000001,False,1208.2653833468787,-0.0751991715649971
13.46,15982.039825932065,0.0,1598.2039825932065,16184.8,0.0,1800.0,16184.8,0.0,1099.0961599999998,17188.0,0.0,1711.4160000000002,False,1211.2625241141086,-0.07539977720232806
13.47,15979.054714361435,0.0,1597.9054714361434,16183.6,0.0,1800.0,16183.6,0.0,1097.9235899999999,17188.0,0.0,1711.3860000000002,False,1214.2596649937952,-0.075600457767494
13.48,15976.069602790805,0.0,1597.6069602790803,16182.4,0.0,1800.0,16182.4,0.0,1096.75004,17188.0,0.0,1711.356,False,1217.2568059851085,-0.07580121330247554
13.49,15973.084491220176,0.0,1597.3084491220175,16181.2,0.0,1800.0,16181.2,0.0,1095.5755100000001,17188.0,0.0,1711.326,False,1220.2539470872255,-0.07600204384928454
13.5,15970.099379649544,0.0,1597.0099379649546,16180.0,0.0,1800.0,16180.0,0.0,1094.4,17188.0,0.0,1711.296,False,1223.2510882993333,-0.07620294944996447
13.51,15967.114268078914,0.0,1596.7114268078915,16178.8,0.0,1800.0,16178.8,0.0,1093.22351,17188.0,0.0,1711.266,False,1226.2482296206226,-0.07640393014658982
13.52,15964.129156508285,0.0,1596.4129156508284,16177.6,0.0,1800.0,16177.6,0.0,1092.04604,17188.0,0.0,1711.236,False,1229.245371050296,-0.07660498598126686
13.530000000000001,15961.144044937655,0.0,1596.1144044937655,16176.4,0.0,1800.0,16176.4,0.0,1090.8675899999998,17188.0,0.0,1711.2060000000001,False,1232.2425125875627,-0.07680611699613327
13.540000000000001,15958.158933367024,0.0,1595.8158933367024,16175.2,0.0,1800.0,16175.2,0.0,1089.6881599999997,17188.0,0.0,1711.1760000000002,False,1235.2396542316412,-0.07700732323335836
13.55,15955.173821796394,0.0,1595.5173821796395,16174.0,0.0,1800.0,16174.0,0.0,1088.5077499999998,17188.0,0.0,1711.1460000000002,False,1238.2367959817527,-0.07720860473514254
13.56,15952.188710225764,0.0,1595.2188710225764,16172.8,0.0,1800.0,16172.8,0.0,1087.32636,17188.0,0.0,1711.116,False,1241.2339378371305,-0.07740996154371825
13.57,15949.203598655135,0.0,1594.9203598655135,16171.6,0.0,1800.0,16171.6,0.0,1086.14399,17188.0,0.0,1711.086,False,1244.2310797970142,-0.07761139370134935
13.58,15946.218487084505,0.0,1594.6218487084504,16170.4,0.0,1800.0,16170.4,0.0,1084.9606399999998,17188.0,0.0,1711.056,False,1247.2282218606504,-0.07781290125033134
13.59,15943.233375513875,0.0,1594.3233375513876,16169.2,0.0,1800.0,16169.2,0.0,1083.7763099999997,17188.0,0.0,1711.026,False,1250.2253640272925,-0.07801448423299136
13.6,15940.248263943246,0.0,1594.0248263943245,16168.0,0.0,1800.0,16168.0,0.0,1082.591,17188.0,0.0,1710.996,False,1253.2225062962018,-0.07821614269168826
13.61,15937.263152372616,0.0,1593.7263152372616,16166.8,0.0,1800.0,16166.8,0.0,1081.40471,17188.0,0.0,1710.9660000000001,False,1256.2196486666464,-0.07841787666881261
13.620000000000001,15934.278040801984,0.0,1593.4278040801985,16165.6,0.0,1800.0,16165.6,0.0,1080.21744,17188.0,0.0,1710.9360000000001,False,1259.216791137903,-0.07861968620678682
13.63,15931.292929231355,0.0,1593.1292929231354,16164.4,0.0,1800.0,16164.4,0.0,1079.0291899999997,17188.0,0.0,1710.9060000000002,False,1262.2139337092497,-0.07882157134806475
13.64,15928.307817660725,0.0,1592.8307817660725,16163.2,0.0,1800.0,16163.2,0.0,1077.8399599999998,17188.0,0.0,1710.8760000000002,False,1265.2110763799774,-0.07902353213513237
13.65,15925.322706090095,0.0,1592.5322706090096,16162.0,0.0,1800.0,16162.0,0.0,1076.64975,17188.0,0.0,1710.846,False,1268.208219149381,-0.07922556861050739
13.66,15922.337594519466,0.0,1592.2337594519465,16160.8,0.0,1800.0,16160.8,0.0,1075.45856,17188.0,0.0,1710.816,False,1271.2053620167626,-0.07942768081673943
13.67,15919.352482948834,0.0,1591.9352482948834,16159.6,0.0,1800.0,16159.6,0.0,1074.2663899999998,17188.0,0.0,1710.786,False,1274.202504981433,-0.07962986879641006
13.68,15916.367371378205,0.0,1591.6367371378205,16158.4,0.0,1800.0,16158.4,0.0,1073.0732400000002,17188.0,0.0,1710.756,False,1277.1996480427038,-0.07983213259213244
13.69,15913.382259807575,0.0,1591.3382259807577,16157.2,0.0,1800.0,16157.2,0.0,1071.87911,17188.0,0.0,1710.726,False,1280.1967911998977,-0.08003447224655207
13.700000000000001,15910.397148236945,0.0,1591.0397148236946,16156.0,0.0,1800.0,16156.0,0.0,1070.6839999999997,17188.0,0.0,1710.6960000000001,False,1283.193934452343,-0.08023688780234627
13.71,15907.412036666316,0.0,1590.7412036666315,16154.8,0.0,1800.0,16154.8,0.0,1069.4879099999998,17188.0,0.0,1710.6660000000002,False,1286.1910777993735,-0.08043937930222438
13.72,15904.426925095686,0.0,1590.4426925095686,16153.6,0.0,1800.0,16153.6,0.0,1068.29084,17188.0,0.0,1710.6360000000002,False,1289.1882212403298,-0.08064194678892782
13.73,15901.441813525056,0.0,1590.1441813525055,16152.4,0.0,1800.0,16152.4,0.0,1067.09279,17188.0,0.0,1710.606,False,1292.1853647745584,-0.08084459030523004
13.74,15898.456701954427,0.0,1589.8456701954426,16151.2,0.0,1800.0,16151.2,0.0,1065.89376,17188.0,0.0,1710.576,False,1295.1825084014113,-0.08104730989393663
13.75,15895.471590383797,0.0,1589.5471590383795,16150.0,0.0,1800.0,16150.0,0.0,1064.69375,17188.0,0.0,1710.546,False,1298.1796521202475,-0.0812501055978853
13.76,15892.486478813165,0.0,1589.2486478813166,16148.8,0.0,1800.0,16148.8,0.0,1063.4927599999999,17188.0,0.0,1710.516,False,1301.1767959304332,-0.08145297745994604
13.77,15889.501367242536,0.0,1588.9501367242535,16147.6,0.0,1800.0,16147.6,0.0,1062.29079,17188.0,0.0,1710.486,False,1304.1739398313343,-0.08165592552302067
13.780000000000001,15886.516255671904,0.0,1588.6516255671904,16146.4,0.0,1800.0,16146.4,0.0,1061.08784,17188.0,0.0,1710.4560000000001,False,1307.1710838223314,-0.08185894983004376
13.790000000000001,15883.531144101275,0.0,1588.3531144101275,16145.2,0.0,1800.0,16145.2,0.0,1059.88391,17188.0,0.0,1710.4260000000002,False,1310.1682279028018,-0.08206205042398157
13.8,15880.546032530645,0.0,1588.0546032530647,16144.0,0.0,1800.0,16144.0,0.0,1058.6789999999999,17188.0,0.0,1710.3960000000002,False,1313.165372072135,-0.08226522734783309
13.81,15877.560920960015,0.0,1587.7560920960016,16142.8,0.0,1800.0,16142.8,0.0,1057.47311,17188.0,0.0,1710.366,False,1316.1625163297238,-0.08246848064462944
13.82,15874.575809389386,0.0,1587.4575809389385,16141.6,0.0,1800.0,16141.6,0.0,1056.26624,17188.0,0.0,1710.336,False,1319.1596606749667,-0.08267181035743415
13.83,15871.590697818756,0.0,1587.1590697818756,16140.4,0.0,1800.0,16140.4,0.0,1055.0583900000001,17188.0,0.0,1710.306,False,1322.1568051072677,-0.08287521652934307
13.84,15868.605586248126,0.0,1586.8605586248127,16139.2,0.0,1800.0,16139.2,0.0,1053.84956,17188.0,0.0,1710.276,False,1325.1539496260361,-0.08307869920348447
13.85,15865.620474677497,0.0,1586.5620474677496,16138.0,0.0,1800.0,16138.0,0.0,1052.63975,17188.0,0.0,1710.246,False,1328.1510942306863,-0.0832822584230191
13.86,15862.635363106867,0.0,1586.2635363106865,16136.8,0.0,1800.0,16136.8,0.0,1051.42896,17188.0,0.0,1710.2160000000001,False,1331.1482389206385,-0.08348589423114015
13.870000000000001,15859.650251536235,0.0,1585.9650251536236,16135.6,0.0,1800.0,16135.6,0.0,1050.2171899999998,17188.0,0.0,1710.1860000000001,False,1334.1453836953194,-0.08368960667107338
13.88,15856.665139965606,0.0,1585.6665139965605,16134.4,0.0,1800.0,16134.4,0.0,1049.0044399999997,17188.0,0.0,1710.1560000000002,False,1337.1425285541557,-0.0838933957860768
13.89,15853.680028394976,0.0,1585.3680028394976,16133.2,0.0,1800.0,16133.2,0.0,1047.7907099999998,17188.0,0.0,1710.1260000000002,False,1340.1396734965845,-0.08409726161944127
13.9,15850.694916824346,0.0,1585.0694916824345,16132.0,0.0,1800.0,16132.0,0.0,1046.5759999999998,17188.0,0.0,1710.096,False,1343.1368185220463,-0.08430120421449022
13.91,15847.709805253715,0.0,1584.7709805253717,16130.8,0.0,1800.0,16130.8,0.0,1045.36031,17188.0,0.0,1710.066,False,1346.133963629988,-0.08450522361457968
13.92,15844.724693683085,0.0,1584.4724693683086,16129.6,0.0,1800.0,16129.6,0.0,1044.14364,17188.0,0.0,1710.036,False,1349.131108819857,-0.08470931986309808
13.93,15841.739582112456,0.0,1584.1739582112457,16128.4,0.0,1800.0,16128.4,0.0,1042.92599,17188.0,0.0,1710.006,False,1352.1282540911097,-0.08491349300346684
13.94,15838.754470541826,0.0,1583.8754470541826,16127.2,0.0,1800.0,16127.2,0.0,1041.70736,17188.0,0.0,1709.976,False,1355.1253994432063,-0.08511774307914002
13.950000000000001,15835.769358971196,0.0,1583.5769358971197,16126.0,0.0,1800.0,16126.0,0.0,1040.4877499999998,17188.0,0.0,1709.9460000000001,False,1358.1225448756115,-0.08532207013360436
13.96,15832.784247400567,0.0,1583.2784247400566,16124.8,0.0,1800.0,16124.8,0.0,1039.2671599999999,17188.0,0.0,1709.9160000000002,False,1361.119690387795,-0.08552647421037947
13.97,15829.799135829937,0.0,1582.9799135829935,16123.6,0.0,1800.0,16123.6,0.0,1038.0455899999997,17188.0,0.0,1709.8860000000002,False,1364.1168359792305,-0.08573095535301763
13.98,15826.814024259307,0.0,1582.6814024259306,16122.4,0.0,1800.0,16122.4,0.0,1036.8230399999998,17188.0,0.0,1709.856,False,1367.1139816493971,-0.08593551360510408
13.99,15823.828912688678,0.0,1582.3828912688678,16121.2,0.0,1800.0,16121.2,0.0,1035.59951,17188.0,0.0,1709.826,False,1370.1111273977783,-0.08614014901025686
14.0,15820.843801118046,0.0,1582.0843801118046,16120.0,0.0,1800.0,16120.0,0.0,1034.375,17188.0,0.0,1709.796,False,1373.1082732238633,-0.08634486161212708
14.01,15817.858689547416,0.0,1581.7858689547415,16118.8,0.0,1800.0,16118.8,0.0,1033.14951,17188.0,0.0,1709.766,False,1376.105419127141,-0.08654965145439836
14.02,15814.873577976787,0.0,1581.4873577976787,16117.6,0.0,1800.0,16117.6,0.0,1031.9230400000001,17188.0,0.0,1709.736,False,1379.10256510711,-0.08675451858078766
14.030000000000001,15811.888466406155,0.0,1581.1888466406156,16116.4,0.0,1800.0,16116.4,0.0,1030.6955899999998,17188.0,0.0,1709.7060000000001,False,1382.099711163273,-0.08695946303504497
14.040000000000001,15808.903354835526,0.0,1580.8903354835527,16115.2,0.0,1800.0,16115.2,0.0,1029.4671599999997,17188.0,0.0,1709.6760000000002,False,1385.0968572951322,-0.0871644848609529
14.05,15805.918243264896,0.0,1580.5918243264896,16114.0,0.0,1800.0,16114.0,0.0,1028.2377499999998,17188.0,0.0,1709.6460000000002,False,1388.0940035021983,-0.08736958410232748
14.06,15802.933131694266,0.0,1580.2933131694267,16112.8,0.0,1800.0,16112.8,0.0,1027.00736,17188.0,0.0,1709.616,False,1391.0911497839857,-0.08757476080301772
14.07,15799.948020123637,0.0,1579.9948020123636,16111.6,0.0,1800.0,16111.6,0.0,1025.7759899999999,17188.0,0.0,1709.586,False,1394.0882961400125,-0.08778001500690574
14.08,15796.962908553007,0.0,1579.6962908553007,16110.4,0.0,1800.0,16110.4,0.0,1024.5436399999999,17188.0,0.0,1709.556,False,1397.0854425698008,-0.08798534675790681
14.09,15793.977796982377,0.0,1579.3977796982376,16109.2,0.0,1800.0,16109.2,0.0,1023.3103100000001,17188.0,0.0,1709.526,False,1400.082589072877,-0.08819075609996938
14.1,15790.992685411748,0.0,1579.0992685411748,16108.0,0.0,1800.0,16108.0,0.0,1022.076,17188.0,0.0,1709.496,False,1403.0797356487712,-0.0883962430770751
14.11,15788.007573841118,0.0,1578.8007573841116,16106.8,0.0,1800.0,16106.8,0.0,1020.8407100000001,17188.0,0.0,1709.4660000000001,False,1406.076882297018,-0.08860180773323885
14.120000000000001,15785.022462270486,0.0,1578.5022462270485,16105.6,0.0,1800.0,16105.6,0.0,1019.6044399999998,17188.0,0.0,1709.4360000000001,False,1409.0740290171575,-0.08880745011250894
14.13,15782.037350699857,0.0,1578.2037350699857,16104.4,0.0,1800.0,16104.4,0.0,1018.3671899999998,17188.0,0.0,1709.4060000000002,False,1412.071175808728,-0.08901317025896663
14.14,15779.052239129227,0.0,1577.9052239129228,16103.2,0.0,1800.0,16103.2,0.0,1017.1289599999998,17188.0,0.0,1709.3760000000002,False,1415.0683226712777,-0.08921896821672679
14.15,15776.067127558596,0.0,1577.6067127558597,16102.0,0.0,1800.0,16102.0,0.0,1015.8897499999999,17188.0,0.0,1709.346,False,1418.0654696043584,-0.08942484402993778
14.16,15773.082015987966,0.0,1577.3082015987966,16100.8,0.0,1800.0,16100.8,0.0,1014.64956,17188.0,0.0,1709.316,False,1421.06261660752,-0.08963079774278089
14.17,15770.096904417336,0.0,1577.0096904417337,16099.6,0.0,1800.0,16099.6,0.0,1013.4083899999999,17188.0,0.0,1709.286,False,1424.0597636803222,-0.0898368293994713
14.18,15767.111792846707,0.0,1576.7111792846708,16098.4,0.0,1800.0,16098.4,0.0,1012.16624,17188.0,0.0,1709.256,False,1427.0569108223258,-0.09004293904425742
14.19,15764.126681276077,0.0,1576.4126681276077,16097.2,0.0,1800.0,16097.2,0.0,1010.9231100000001,17188.0,0.0,1709.226,False,1430.0540580330958,-0.09024912672142126
14.200000000000001,15761.141569705447,0.0,1576.1141569705446,16096.0,0.0,1800.0,16096.0,0.0,1009.6789999999999,17188.0,0.0,1709.1960000000001,False,1433.0512053122009,-0.0904553924752783
14.21,15758.156458134818,0.0,1575.8156458134818,16094.8,0.0,1800.0,16094.8,0.0,1008.4339099999999,17188.0,0.0,1709.1660000000002,False,1436.0483526592132,-0.09066173635017759
14.22,15755.171346564188,0.0,1575.5171346564186,16093.6,0.0,1800.0,16093.6,0.0,1007.1878399999998,17188.0,0.0,1709.1360000000002,False,1439.0455000737081,-0.09086815839050176
14.23,15752.186234993558,0.0,1575.2186234993558,16092.4,0.0,1800.0,16092.4,0.0,1005.9407899999999,17188.0,0.0,1709.106,False,1442.0426475552654,-0.09107465864066708
14.24,15749.201123422927,0.0,1574.9201123422927,16091.2,0.0,1800.0,16091.2,0.0,1004.6927599999999,17188.0,0.0,1709.076,False,1445.039795103469,-0.09128123714512357
14.25,15746.216011852297,0.0,1574.6216011852298,16090.0,0.0,1800.0,16090.0,0.0,1003.4437499999999,17188.0,0.0,1709.046,False,1448.0369427179019,-0.09148789394835456
14.26,15743.230900281667,0.0,1574.3230900281667,16088.8,0.0,1800.0,16088.8,0.0,1002.19376,17188.0,0.0,1709.016,False,1451.0340903981553,-0.09169462909487755
14.27,15740.245788711038,0.0,1574.0245788711038,16087.6,0.0,1800.0,16087.6,0.0,1000.9427900000001,17188.0,0.0,1708.986,False,1454.031238143822,-0.09190144262924353
14.280000000000001,15737.260677140406,0.0,1573.7260677140407,16086.4,0.0,1800.0,16086.4,0.0,999.6908399999999,17188.0,0.0,1708.9560000000001,False,1457.028385954501,-0.09210833459603752
14.290000000000001,15734.275565569777,0.0,1573.4275565569778,16085.2,0.0,1800.0,16085.2,0.0,998.4379099999998,17188.0,0.0,1708.9260000000002,False,1460.0255338297873,-0.09231530503987789
14.3,15731.290453999147,0.0,1573.1290453999147,16084.0,0.0,1800.0,16084.0,0.0,997.1839999999997,17188.0,0.0,1708.8960000000002,False,1463.022681769286,-0.09252235400541726
14.31,15728.305342428517,0.0,1572.8305342428516,16082.8,0.0,1800.0,16082.8,0.0,995.9291099999999,17188.0,0.0,1708.866,False,1466.0198297726033,-0.09272948153734205
14.32,15725.320230857888,0.0,1572.5320230857888,16081.6,0.0,1800.0,16081.6,0.0,994.6732399999999,17188.0,0.0,1708.836,False,1469.0169778393486,-0.09293668768037248
14.33,15722.335119287258,0.0,1572.2335119287259,16080.4,0.0,1800.0,16080.4,0.0,993.4163899999999,17188.0,0.0,1708.806,False,1472.0141259691345,-0.09314397247926284
14.34,15719.350007716628,0.0,1571.9350007716628,16079.2,0.0,1800.0,16079.2,0.0,992.15856,17188.0,0.0,1708.776,False,1475.0112741615767,-0.09335133597880128
14.35,15716.364896145999,0.0,1571.6364896145997,16078.0,0.0,1800.0,16078.0,0.0,990.8997499999999,17188.0,0.0,1708.746,False,1478.008422416294,-0.09355877822381002
14.36,15713.379784575369,0.0,1571.3379784575368,16076.8,0.0,1800.0,16076.8,0.0,989.63996,17188.0,0.0,1708.7160000000001,False,1481.0055707329082,-0.09376629925914529
14.370000000000001,15710.394673004737,0.0,1571.0394673004737,16075.6,0.0,1800.0,16075.6,0.0,988.3791899999998,17188.0,0.0,1708.6860000000001,False,1484.0027191110462,-0.09397389912969756
14.38,15707.409561434108,0.0,1570.7409561434108,16074.4,0.0,1800.0,16074.4,0.0,987.1174399999999,17188.0,0.0,1708.6560000000002,False,1486.9998675503325,-0.09418157788039093
14.39,15704.424449863476,0.0,1570.4424449863477,16073.2,0.0,1800.0,16073.2,0.0,985.8547099999998,17188.0,0.0,1708.6260000000002,False,1489.9970160504015,-0.09438933555618426
14.4,15701.439338292847,0.0,1570.1439338292848,16072.0,0.0,1800.0,16072.0,0.0,984.591,17188.0,0.0,1708.596,False,1492.9941646108837,-0.09459717220206998
14.41,15698.454226722217,0.0,1569.8454226722217,16070.8,0.0,1800.0,16070.8,0.0,983.3263099999999,17188.0,0.0,1708.566,False,1495.9913132314175,-0.09480508786307514
14.42,15695.469115151587,0.0,1569.5469115151586,16069.6,0.0,1800.0,16069.6,0.0,982.0606399999999,17188.0,0.0,1708.536,False,1498.988461911643,-0.09501308258426089
14.43,15692.484003580958,0.0,1569.2484003580958,16068.4,0.0,1800.0,16068.4,0.0,980.7939899999999,17188.0,0.0,1708.506,False,1501.985610651203,-0.09522115641072262
14.44,15689.498892010328,0.0,1568.9498892010329,16067.2,0.0,1800.0,16067.2,0.0,979.5263600000001,17188.0,0.0,1708.476,False,1504.9827594497422,-0.09542930938759006
14.450000000000001,15686.513780439698,0.0,1568.6513780439698,16066.0,0.0,1800.0,16066.0,0.0,978.2577499999999,17188.0,0.0,1708.4460000000001,False,1507.97990830691,-0.09563754156002725
14.46,15683.528668869068,0.0,1568.3528668869067,16064.8,0.0,1800.0,16064.8,0.0,976.9881599999998,17188.0,0.0,1708.4160000000002,False,1510.9770572223567,-0.09584585297323259
14.47,15680.543557298439,0.0,1568.0543557298438,16063.6,0.0,1800.0,16063.6,0.0,975.7175899999997,17188.0,0.0,1708.3860000000002,False,1513.9742061957368,-0.09605424367243884
14.48,15677.55844572781,0.0,1567.7558445727807,16062.4,0.0,1800.0,16062.4,0.0,974.4460399999999,17188.0,0.0,1708.356,False,1516.9713552267062,-0.09626271370291327
14.49,15674.573334157178,0.0,1567.4573334157178,16061.2,0.0,1800.0,16061.2,0.0,973.1735099999999,17188.0,0.0,1708.326,False,1519.9685043149266,-0.09647126310995767
14.5,15671.588222586548,0.0,1567.1588222586547,16060.0,0.0,1800.0,16060.0,0.0,971.9,17188.0,0.0,1708.296,False,1522.9656534600565,-0.09667989193890798
14.51,15668.603111015918,0.0,1566.8603111015918,16058.8,0.0,1800.0,16058.8,0.0,970.62551,17188.0,0.0,1708.266,False,1525.9628026617618,-0.09688860023513499
14.52,15665.617999445289,0.0,1566.5617999445287,16057.6,0.0,1800.0,16057.6,0.0,969.3500399999999,17188.0,0.0,1708.236,False,1528.9599519197104,-0.097097388044044
14.530000000000001,15662.632887874657,0.0,1566.2632887874659,16056.4,0.0,1800.0,16056.4,0.0,968.0735899999997,17188.0,0.0,1708.2060000000001,False,1531.9571012335734,-0.09730625541107497
14.540000000000001,15659.647776304028,0.0,1565.9647776304028,16055.2,0.0,1800.0,16055.2,0.0,966.7961599999999,17188.0,0.0,1708.1760000000002,False,1534.95425060302,-0.09751520238170215
14.55,15656.662664733398,0.0,1565.6662664733399,16054.0,0.0,1800.0,16054.0,0.0,965.5177499999999,17188.0,0.0,1708.1460000000002,False,1537.9514000277272,-0.09772422900143478
